x,y,theta
7.607607607607607569e+00,4.819852935267248117e-01,1.234763513459092021e-01
7.617617617617617576e+00,4.832033953401786985e-01,1.187019942139922180e-01
7.627627627627627582e+00,4.843729344589951524e-01,1.139099003036294633e-01
7.637637637637637589e+00,4.854937887112381611e-01,1.091007330428776373e-01
7.647647647647647595e+00,4.865658409307724863e-01,1.042751635380771563e-01
7.657657657657657602e+00,4.875889789674786590e-01,9.943387032150639848e-02
7.667667667667667608e+00,4.885630956969697070e-01,9.457753908905200402e-02
7.677677677677677615e+00,4.894880890298086706e-01,8.970686242807747457e-02
7.687687687687687621e+00,4.903638619202267401e-01,8.482253953579661776e-02
7.697697697697697627e+00,4.911903223743397384e-01,7.992527592852781415e-02
7.707707707707707634e+00,4.919673834578651150e-01,7.501578314206840126e-02
7.717717717717717640e+00,4.926949633033355647e-01,7.009477842358090294e-02
7.727727727727727647e+00,4.933729851168118796e-01,6.516298441542493769e-02
7.737737737737737653e+00,4.940013771840924273e-01,6.022112883119147553e-02
7.747747747747747660e+00,4.945800728764194742e-01,5.526994412450884214e-02
7.757757757757757666e+00,4.951090106556829684e-01,5.031016715093963171e-02
7.767767767767767673e+00,4.955881340791191692e-01,4.534253882347200060e-02
7.777777777777777679e+00,4.960173918035063467e-01,4.036780376208275178e-02
7.787787787787787686e+00,4.963967375888557187e-01,3.538670993781553586e-02
7.797797797797797692e+00,4.967261303015979568e-01,3.040000831190283262e-02
7.807807807807807698e+00,4.970055339172652076e-01,2.540845247041307112e-02
7.817817817817817705e+00,4.972349175226679074e-01,2.041279825498707942e-02
7.827827827827827711e+00,4.974142553175672221e-01,1.541380339018179682e-02
7.837837837837837718e+00,4.975435266158427239e-01,1.041222710791615998e-02
7.847847847847847724e+00,4.976227158461546396e-01,5.408829769649654319e-03
7.857857857857857731e+00,4.976518125521022795e-01,4.043724867952405212e-04
7.867867867867867737e+00,4.976308113918770371e-01,-4.600383260077243151e-03
7.877877877877877744e+00,4.975597121374116805e-01,-9.604676002623935283e-03
7.887887887887887750e+00,4.974385196730247705e-01,-1.460774466622035729e-02
7.897897897897897757e+00,4.972672439935615918e-01,-1.960882895092254039e-02
7.907907907907907763e+00,4.970459002020314321e-01,-2.460716971135744682e-02
7.917917917917917769e+00,4.967745085067410415e-01,-2.960200933497880368e-02
7.927927927927927776e+00,4.964530942179262718e-01,-3.459259211816081286e-02
7.937937937937937782e+00,4.960816877438803396e-01,-3.957816463957253283e-02
7.947947947947947789e+00,4.956603245865799368e-01,-4.455797613019100989e-02
7.957957957957957795e+00,4.951890453368111844e-01,-4.953127883956124494e-02
7.967967967967967802e+00,4.946678956687936002e-01,-5.449732839772616216e-02
7.977977977977977808e+00,4.940969263343043538e-01,-5.945538417224711936e-02
7.987987987987987815e+00,4.934761931563028670e-01,-6.440470961988685461e-02
7.997997997997997821e+00,4.928057570220572559e-01,-6.934457263254042991e-02
8.008008008008008716e+00,4.920856838757708407e-01,-7.427424587670022893e-02
8.018018018018018722e+00,4.913160447107146611e-01,-7.919300712627072580e-02
8.028028028028028729e+00,4.904969155608598363e-01,-8.410013958812741219e-02
8.038038038038038735e+00,4.896283774920183740e-01,-8.899493222008388049e-02
8.048048048048048742e+00,4.887105165924859329e-01,-9.387668004085468476e-02
8.058058058058058748e+00,4.877434239631936452e-01,-9.874468443155207109e-02
8.068068068068068754e+00,4.867271957073662780e-01,-1.035982534284795309e-01
8.078078078078078761e+00,4.856619329196895651e-01,-1.084367020068129905e-01
8.088088088088088767e+00,4.845477416749870980e-01,-1.132593523549063480e-01
8.098098098098098774e+00,4.833847330164083300e-01,-1.180655341388675283e-01
8.108108108108108780e+00,4.821730229431281933e-01,-1.228545847571703015e-01
8.118118118118118787e+00,4.809127323975616042e-01,-1.276258495850615127e-01
8.128128128128128793e+00,4.796039872520911906e-01,-1.323786822085582238e-01
8.138138138138138800e+00,4.782469182953122400e-01,-1.371124446477793579e-01
8.148148148148148806e+00,4.768416612177948655e-01,-1.418265075695135935e-01
8.158158158158158813e+00,4.753883565973651137e-01,-1.465202504888228618e-01
8.168168168168168819e+00,4.738871498839070662e-01,-1.511930619595582281e-01
8.178178178178178825e+00,4.723381913836863788e-01,-1.558443397537149777e-01
8.188188188188188832e+00,4.707416362431983692e-01,-1.604734910295613215e-01
8.198198198198198838e+00,4.690976444325403727e-01,-1.650799324884031083e-01
8.208208208208208845e+00,4.674063807283123095e-01,-1.696630905200379458e-01
8.218218218218218851e+00,4.656680146960448519e-01,-1.742224013368998958e-01
8.228228228228228858e+00,4.638827206721590768e-01,-1.787573110968015966e-01
8.238238238238238864e+00,4.620506777454576608e-01,-1.832672760144053170e-01
8.248248248248248871e+00,4.601720697381510017e-01,-1.877517624614405689e-01
8.258258258258258877e+00,4.582470851864189898e-01,-1.922102470558088028e-01
8.268268268268268884e+00,4.562759173205105934e-01,-1.966422167394921705e-01
8.278278278278278890e+00,4.542587640443846442e-01,-2.010471688455885420e-01
8.288288288288288896e+00,4.521958279148910465e-01,-2.054246111545221520e-01
8.298298298298298903e+00,4.500873161204975159e-01,-2.097740619394752037e-01
8.308308308308308909e+00,4.479334404595620711e-01,-2.140950500013898972e-01
8.318318318318318916e+00,4.457344173181540525e-01,-2.183871146935731922e-01
8.328328328328328922e+00,4.434904676474258345e-01,-2.226498059361702031e-01
8.338338338338338929e+00,4.412018169405374501e-01,-2.268826842206899674e-01
8.348348348348348935e+00,4.388686952091365723e-01,-2.310853206048099906e-01
8.358358358358358942e+00,4.364913369593957926e-01,-2.352572966976615720e-01
8.368368368368368948e+00,4.340699811676105302e-01,-2.393982046359250659e-01
8.378378378378378954e+00,4.316048712553579025e-01,-2.435076470508365509e-01
8.388388388388388961e+00,4.290962550642227202e-01,-2.475852370265044233e-01
8.398398398398398967e+00,4.265443848300883856e-01,-2.516305980498012018e-01
8.408408408408408974e+00,4.239495171569993004e-01,-2.556433639519396506e-01
8.418418418418418980e+00,4.213119129905956717e-01,-2.596231788422423969e-01
8.428428428428428987e+00,4.186318375911224909e-01,-2.635696970342326084e-01
8.438438438438438993e+00,4.159095605060172951e-01,-2.674825829643903141e-01
8.448448448448449000e+00,4.131453555420783186e-01,-2.713615111038841232e-01
8.458458458458459006e+00,4.103395007372154235e-01,-2.752061658635592822e-01
8.468468468468469013e+00,4.074922783317875830e-01,-2.790162414924493572e-01
8.478478478478479019e+00,4.046039747395291375e-01,-2.827914419701732518e-01
8.488488488488489025e+00,4.016748805180680448e-01,-2.865314808935254809e-01
8.498498498498499032e+00,3.987052903390382319e-01,-2.902360813574202392e-01
8.508508508508509038e+00,3.956955029577907679e-01,-2.939049758307213933e-01
8.518518518518519045e+00,3.926458211827042466e-01,-2.975379060270723075e-01
8.528528528528529051e+00,3.895565518441000408e-01,-3.011346227710580692e-01
8.538538538538539058e+00,3.864280057627637044e-01,-3.046948858600658783e-01
8.548548548548549064e+00,3.832604977180769645e-01,-3.082184639220796885e-01
8.558558558558559071e+00,3.800543464157614126e-01,-3.117051342697141347e-01
8.568568568568569077e+00,3.768098744552399459e-01,-3.151546827507356041e-01
8.578578578578579084e+00,3.735274082966165143e-01,-3.185669035954084016e-01
8.588588588588589090e+00,3.702072782272790019e-01,-3.219415992608699040e-01
8.598598598598599096e+00,3.668498183281286296e-01,-3.252785802729155074e-01
8.608608608608609103e+00,3.634553664394372108e-01,-3.285776650653352005e-01
8.618618618618619109e+00,3.600242641263387555e-01,-3.318386798170730456e-01
8.628628628628629116e+00,3.565568566439564768e-01,-3.350614582876128011e-01
8.638638638638639122e+00,3.530534929021686974e-01,-3.382458416506152199e-01
8.648648648648649129e+00,3.495145254300188187e-01,-3.413916783261666255e-01
8.658658658658659135e+00,3.459403103397715173e-01,-3.444988238118941171e-01
8.668668668668669142e+00,3.423312072906187775e-01,-3.475671405131190439e-01
8.678678678678679148e+00,3.386875794520391447e-01,-3.505964975722458687e-01
8.688688688688689155e+00,3.350097934668159194e-01,-3.535867706976292824e-01
8.698698698698699161e+00,3.312982194137141234e-01,-3.565378419921925723e-01
8.708708708708709167e+00,3.275532307698235113e-01,-3.594495997818185629e-01
8.718718718718719174e+00,3.237752043725697360e-01,-3.623219384438812751e-01
8.728728728728729180e+00,3.199645203813965000e-01,-3.651547582359928601e-01
8.738738738738739187e+00,3.161215622391252977e-01,-3.679479651251533201e-01
8.748748748748749193e+00,3.122467166329930821e-01,-3.707014706175084107e-01
8.758758758758759200e+00,3.083403734553748499e-01,-3.734151915888404005e-01
8.768768768768769206e+00,3.044029257641924224e-01,-3.760890501159778188e-01
8.778778778778779213e+00,3.004347697430149733e-01,-3.787229733091667661e-01
8.788788788788789219e+00,2.964363046608554098e-01,-3.813168931456948907e-01
8.798798798798799226e+00,2.924079328316646076e-01,-3.838707463048200430e-01
8.808808808808809232e+00,2.883500595735297156e-01,-3.863844740040566772e-01
8.818818818818819238e+00,2.842630931675796946e-01,-3.888580218370821795e-01
8.828828828828829245e+00,2.801474448166013653e-01,-3.912913396132647326e-01
8.838838838838839251e+00,2.760035286033715729e-01,-3.936843811989432229e-01
8.848848848848849258e+00,2.718317614487084088e-01,-3.960371043606189523e-01
8.858858858858859264e+00,2.676325630692455437e-01,-3.983494706100184080e-01
8.868868868868869271e+00,2.634063559349354988e-01,-4.006214450512290415e-01
8.878878878878879277e+00,2.591535652262835221e-01,-4.028529962299746137e-01
8.888888888888889284e+00,2.548746187913186190e-01,-4.050440959850539757e-01
8.898898898898899290e+00,2.505699471023039027e-01,-4.071947193020113986e-01
8.908908908908909297e+00,2.462399832121930643e-01,-4.093048441691800043e-01
8.918918918918919303e+00,2.418851627108341285e-01,-4.113744514360925808e-01
8.928928928928929309e+00,2.375059236809277108e-01,-4.134035246742784331e-01
8.938938938938939316e+00,2.331027066537425807e-01,-4.153920500406194649e-01
8.948948948948949322e+00,2.286759545645927483e-01,-4.173400161431859434e-01
8.958958958958959329e+00,2.242261127080815153e-01,-4.192474139096564190e-01
8.968968968968969335e+00,2.197536286931158767e-01,-4.211142364583379538e-01
8.978978978978979342e+00,2.152589523976964625e-01,-4.229404789718194113e-01
8.988988988988989348e+00,2.107425359234872397e-01,-4.247261385733245853e-01
8.998998998998999355e+00,2.062048335501688312e-01,-4.264712142057318078e-01
9.009009009009009361e+00,2.016463016895809479e-01,-4.281757065132973938e-01
9.019019019019019368e+00,1.970673988396582643e-01,-4.298396177261361584e-01
9.029029029029029374e+00,1.924685855381634003e-01,-4.314629515474605603e-01
9.039039039039039380e+00,1.878503243162227831e-01,-4.330457130435589330e-01
9.049049049049049387e+00,1.832130796516689974e-01,-4.345879085365620953e-01
9.059059059059059393e+00,1.785573179221950080e-01,-4.360895454999962895e-01
9.069069069069069400e+00,1.738835073583242796e-01,-4.375506324571150629e-01
9.079079079079079406e+00,1.691921179962017074e-01,-4.389711788820414573e-01
9.089089089089089413e+00,1.644836216302101028e-01,-4.403511951036874206e-01
9.099099099099099419e+00,1.597584917654166492e-01,-4.416906922124739787e-01
9.109109109109109426e+00,1.550172035698544060e-01,-4.429896819698648236e-01
9.119119119119119432e+00,1.502602338266429416e-01,-4.442481767206605814e-01
9.129129129129129439e+00,1.454880608859537572e-01,-4.454661893081056090e-01
9.139139139139139445e+00,1.407011646168240815e-01,-4.466437329917595234e-01
9.149149149149149451e+00,1.359000263588251711e-01,-4.477808213681468419e-01
9.159159159159159458e+00,1.310851288735884745e-01,-4.488774682941941152e-01
9.169169169169169464e+00,1.262569562961954606e-01,-4.499336878133916029e-01
9.179179179179179471e+00,1.214159940864355802e-01,-4.509494940847286748e-01
9.189189189189189477e+00,1.165627289799370803e-01,-4.519249013143599725e-01
9.199199199199199484e+00,1.116976489391756228e-01,-4.528599236899989999e-01
9.209209209209209490e+00,1.068212431043656097e-01,-4.537545753180446950e-01
9.219219219219219497e+00,1.019340017442386948e-01,-4.546088701633888562e-01
9.229229229229229503e+00,9.703641620671510370e-02,-4.554228219919360665e-01
9.239239239239239510e+00,9.212897886947174486e-02,-4.561964443158139093e-01
9.249249249249249516e+00,8.721218309041257888e-02,-4.569297503412343420e-01
9.259259259259259522e+00,8.228652315804606265e-02,-4.576227529190309284e-01
9.269269269269269529e+00,7.735249424177438604e-02,-4.582754644978464520e-01
9.279279279279279535e+00,7.241059234209948348e-02,-4.588878970799418755e-01
9.289289289289289542e+00,6.746131424075108018e-02,-4.594600621796475215e-01
9.299299299299299548e+00,6.250515745074099183e-02,-4.599919707844311034e-01
9.309309309309309555e+00,5.754262016634931892e-02,-4.604836333185495234e-01
9.319319319319319561e+00,5.257420121304724747e-02,-4.609350596093207963e-01
9.329329329329329568e+00,4.760039999736109112e-02,-4.613462588559681943e-01
9.339339339339339574e+00,4.262171645668310499e-02,-4.617172396010376101e-01
9.349349349349349581e+00,3.763865100903355382e-02,-4.620480097043901391e-01
9.359359359359359587e+00,3.265170450277930791e-02,-4.623385763197505605e-01
9.369369369369369593e+00,2.766137816631370969e-02,-4.625889458738087212e-01
9.379379379379379600e+00,2.266817355770293224e-02,-4.627991240478624424e-01
9.389389389389389606e+00,1.767259251430360403e-02,-4.629691157620041686e-01
9.399399399399399613e+00,1.267513710235682739e-02,-4.630989251618398139e-01
9.409409409409409619e+00,7.676309566563474171e-03,-4.631885556077375843e-01
9.419419419419419626e+00,2.676612279645840860e-03,-4.632380096666005032e-01
9.429429429429429632e+00,-2.323452308099396846e-03,-4.632472891061631959e-01
9.439439439439439639e+00,-7.323381719251926582e-03,-4.632163948918080476e-01
9.449449449449449645e+00,-1.232267349971722520e-02,-4.631453271859005127e-01
9.459459459459459651e+00,-1.732082526916971232e-02,-4.630340853496425213e-01
9.469469469469469658e+00,-2.231733477148457184e-02,-4.628826679474433159e-01
9.479479479479479664e+00,-2.731169992515332379e-02,-4.626910727538097179e-01
9.489489489489489671e+00,-3.230341887367808862e-02,-4.624592967627579876e-01
9.499499499499499677e+00,-3.729199003593959560e-02,-4.621873361997468899e-01
9.509509509509509684e+00,-4.227691215653388984e-02,-4.618751865361389597e-01
9.519519519519519690e+00,-4.725768435607288070e-02,-4.615228425061928541e-01
9.529529529529529697e+00,-5.223380618144352755e-02,-4.611302981265870682e-01
9.539539539539539703e+00,-5.720477765602093034e-02,-4.606975467184880046e-01
9.549549549549549710e+00,-6.217009932983017656e-02,-4.602245809321607317e-01
9.559559559559559716e+00,-6.712927232965197610e-02,-4.597113927741427464e-01
9.569569569569569722e+00,-7.208179840906740743e-02,-4.591579736369620912e-01
9.579579579579579729e+00,-7.702717999843618213e-02,-4.585643143314326320e-01
9.589589589589589735e+00,-8.196492025480422994e-02,-4.579304051215348226e-01
9.599599599599599742e+00,-8.689452311173515020e-02,-4.572562357618683571e-01
9.609609609609609748e+00,-9.181549332906076277e-02,-4.565417955377017445e-01
9.619619619619619755e+00,-9.672733654254571378e-02,-4.557870733076377912e-01
9.629629629629629761e+00,-1.016295593134615427e-01,-4.549920575488800578e-01
9.639639639639639768e+00,-1.065216691780647013e-01,-4.541567364051281031e-01
9.649649649649649774e+00,-1.114031746969742914e-01,-4.532810977371237171e-01
9.659659659659659781e+00,-1.162735855044441519e-01,-4.523651291758170045e-01
9.669669669669669787e+00,-1.211324123575245881e-01,-4.514088181782028864e-01
9.679679679679679793e+00,-1.259791671851087369e-01,-4.504121520858364036e-01
9.689689689689689800e+00,-1.308133631368591232e-01,-4.493751181860039523e-01
9.699699699699699806e+00,-1.356345146320087902e-01,-4.482977037755941363e-01
9.709709709709709813e+00,-1.404421374080330187e-01,-4.471798962276710143e-01
9.719719719719719819e+00,-1.452357485691861128e-01,-4.460216830607422467e-01
9.729729729729729826e+00,-1.500148666348988802e-01,-4.448230520107636088e-01
9.739739739739739832e+00,-1.547790115880318396e-01,-4.435839911058511720e-01
9.749749749749749839e+00,-1.595277049229792965e-01,-4.423044887437283523e-01
9.759759759759759845e+00,-1.642604696936195707e-01,-4.409845337719273672e-01
9.769769769769769852e+00,-1.689768305611067944e-01,-4.396241155707344972e-01
9.779779779779779858e+00,-1.736763138414993135e-01,-4.382232241388760996e-01
9.789789789789789864e+00,-1.783584475532199731e-01,-4.367818501819606403e-01
9.799799799799799871e+00,-1.830227614643436251e-01,-4.352999852036996686e-01
9.809809809809809877e+00,-1.876687871397073604e-01,-4.337776215998656038e-01
9.819819819819819884e+00,-1.922960579878383036e-01,-4.322147527550215806e-01
9.829829829829829890e+00,-1.969041093076949467e-01,-4.306113731420129209e-01
9.839839839839839897e+00,-2.014924783352168292e-01,-4.289674784241941374e-01
9.849849849849849903e+00,-2.060607042896782648e-01,-4.272830655604244465e-01
9.859859859859859910e+00,-2.106083284198412564e-01,-4.255581329127846590e-01
9.869869869869869916e+00,-2.151348940499032969e-01,-4.237926803570469803e-01
9.879879879879879923e+00,-2.196399466252356436e-01,-4.219867093958348248e-01
9.889889889889889929e+00,-2.241230337579064591e-01,-4.201402232744923526e-01
9.899899899899899935e+00,-2.285837052719859319e-01,-4.182532270996620061e-01
9.909909909909909942e+00,-2.330215132486277430e-01,-4.163257279604653527e-01
9.919919919919919948e+00,-2.374360120709221034e-01,-4.143577350523955372e-01
9.929929929929929955e+00,-2.418267584685178662e-01,-4.123492598037520884e-01
9.939939939939939961e+00,-2.461933115620061063e-01,-4.103003160046710951e-01
9.949949949949949968e+00,-2.505352329070641426e-01,-4.082109199387502496e-01
9.959959959959959974e+00,-2.548520865383534506e-01,-4.060810905170794682e-01
9.969969969969969981e+00,-2.591434390131668875e-01,-4.039108494148130335e-01
9.979979979979979987e+00,-2.634088594548233964e-01,-4.017002212101346004e-01
9.989989989989989994e+00,-2.676479195958026414e-01,-3.994492335255344639e-01
1.000000000000000000e+01,-2.718601938206173241e-01,-3.983131011391099485e-01
