Vehicle X,Vehicle Y,Velocity X,Velocity Y,Cargo X,Cargo Y,Cargo Z
0.07210573,2.8044791e-05,0.19642748,1.3929993e-05,0.06827066,2.4445068e-05,1.3496593
0.07457698,2.8210223e-05,0.20555109,1.3513599e-05,0.07073231,2.4610012e-05,1.3496642
0.07696611,2.8358483e-05,0.19340248,1.1767811e-05,0.073127486,2.4759029e-05,1.3496681
0.079133645,2.8482202e-05,0.179235,9.992096e-06,0.07530927,2.488402e-05,1.3496735
0.081236236,2.8591581e-05,0.17397824,8.837117e-06,0.07741757,2.4994079e-05,1.3496729
0.08329415,2.8688843e-05,0.17148337,7.90301e-06,0.079478025,2.5091756e-05,1.3496717
0.085406795,2.877894e-05,0.18064538,7.499008e-06,0.08158637,2.5181891e-05,1.3496721
0.08769468,2.886682e-05,0.19149326,7.171365e-06,0.08386475,2.5269572e-05,1.3496736
0.08997501,2.89458e-05,0.1868856,6.3021557e-06,0.08614511,2.5348787e-05,1.3496737
0.09215878,2.9013323e-05,0.18335363,5.493644e-06,0.08833348,2.5416726e-05,1.3496743
0.09439173,2.907425e-05,0.1860648,4.9174437e-06,0.09056458,2.547784e-05,1.3496734
0.096624024,2.9127661e-05,0.18601063,4.2979173e-06,0.092796475,2.5531468e-05,1.3496727
0.09878756,2.917254e-05,0.17460537,3.4800005e-06,0.094966225,2.5576697e-05,1.3496753
0.10074614,2.9207104e-05,0.16320328,2.759989e-06,0.096937,2.5611691e-05,1.3496802
0.10277237,2.9237064e-05,0.17452301,2.4688231e-06,0.09895933,2.5641757e-05,1.349681
0.10500577,2.9264733e-05,0.18637852,2.204793e-06,0.101181746,2.566942e-05,1.3496825
0.10724846,2.9288058e-05,0.18687622,1.8601846e-06,0.10342151,2.5692809e-05,1.3496802
0.10953455,2.9308045e-05,0.19416545,1.6264773e-06,0.10570346,2.5712836e-05,1.3496786
0.112020224,2.9326198e-05,0.21280317,1.4856977e-06,0.10817725,2.5730998e-05,1.3496801
0.11470947,2.9342109e-05,0.22408175,1.2390816e-06,0.11085571,2.5746976e-05,1.349682
0.11740654,2.935421e-05,0.22546779,9.366184e-07,0.113550864,2.5759207e-05,1.3496801
0.12006092,2.9362553e-05,0.21550503,5.9416027e-07,0.11621065,2.5767715e-05,1.349681
0.12251019,2.936703e-05,0.20409033,3.2220237e-07,0.118672706,2.5772348e-05,1.3496846
0.1249379,2.9368854e-05,0.20055597,9.2864596e-08,0.12110397,2.5774287e-05,1.3496825
0.12725234,2.9367911e-05,0.18868679,-1.375885e-07,0.123426124,2.577346e-05,1.3496817
0.12941605,2.9364606e-05,0.18029878,-3.144708e-07,0.12559858,2.5770249e-05,1.3496826
0.13155557,2.9359315e-05,0.17631012,-4.819784e-07,0.12774038,2.576505e-05,1.3496805
0.13362363,2.9352164e-05,0.17232923,-6.3470435e-07,0.12981124,2.575799e-05,1.3496785
0.13570234,2.9343104e-05,0.17414564,-7.968015e-07,0.13188845,2.5749045e-05,1.3496768
0.1377734,2.9332163e-05,0.16919427,-9.411724e-07,0.13396025,2.5738216e-05,1.3496767
0.1396981,2.932016e-05,0.1583709,-1.0185864e-06,0.13589272,2.572626e-05,1.3496777
0.14155,2.930719e-05,0.15431736,-1.1074397e-06,0.13774846,2.5713352e-05,1.349677
0.14344403,2.9292667e-05,0.1613734,-1.2563027e-06,0.13963872,2.5698966e-05,1.3496765
0.14543274,2.927601e-05,0.16301146,-1.4109155e-06,0.1416226,2.5682491e-05,1.349677
0.14732371,2.9258514e-05,0.1575713,-1.4820189e-06,0.14351708,2.5665066e-05,1.349677
0.14925951,2.9239513e-05,0.16508254,-1.634144e-06,0.1454493,2.5646214e-05,1.3496767
0.15130283,2.9218229e-05,0.16794552,-1.7924713e-06,0.14748739,2.5625133e-05,1.3496772
0.15326223,2.9196259e-05,0.1632738,-1.8533659e-06,0.14944972,2.5603236e-05,1.3496765
0.15519042,2.9173463e-05,0.15811253,-1.8994114e-06,0.15138063,2.5580508e-05,1.349676
0.15700912,2.9150793e-05,0.15014096,-1.8906709e-06,0.15320544,2.5557845e-05,1.3496759
0.1587767,2.9127877e-05,0.14728992,-1.92537e-06,0.15497594,2.5534984e-05,1.3496753
0.16049726,2.9104604e-05,0.13949013,-1.918545e-06,0.15670045,2.5511763e-05,1.3496763
0.16212617,2.9081766e-05,0.13977359,-1.9487452e-06,0.15833306,2.5488975e-05,1.3496791
0.16390397,2.905648e-05,0.14847,-2.139984e-06,0.16010337,2.5463942e-05,1.3496797
0.16570598,2.9029767e-05,0.1512209,-2.2588997e-06,0.16190167,2.5437412e-05,1.349678
