x,y,theta
7.587587587587587734e+01,1.048379076222574646e+01,7.250317053393362521e-01
7.607607607607607747e+01,1.066159141062106919e+01,7.273795647505448825e-01
7.627627627627627760e+01,1.084022729797259288e+01,7.296868871997592709e-01
7.647647647647647773e+01,1.101968733888258889e+01,7.319540876088465042e-01
7.667667667667667786e+01,1.119996044795332857e+01,7.341815732357407365e-01
7.687687687687687799e+01,1.138103553978708504e+01,7.363697437442506821e-01
7.707707707707707812e+01,1.156290152898612611e+01,7.385189912746890073e-01
7.727727727727727824e+01,1.174554733015272490e+01,7.406297005151731838e-01
7.747747747747747837e+01,1.192896185788915453e+01,7.427022487734543654e-01
7.767767767767767850e+01,1.211313402679768103e+01,7.447370060491402821e-01
7.787787787787787863e+01,1.229805275148058286e+01,7.467343351061885848e-01
7.807807807807807876e+01,1.248370694654012780e+01,7.486945915455512912e-01
7.827827827827827889e+01,1.267008552657858722e+01,7.506181238778597553e-01
7.847847847847847902e+01,1.285717740619823246e+01,7.525052735960477968e-01
7.867867867867867915e+01,1.304497150000133665e+01,7.543563752478178452e-01
7.887887887887887928e+01,1.323345672259016581e+01,7.561717565078552861e-01
7.907907907907907941e+01,1.342262198856699840e+01,7.579517382497115152e-01
7.927927927927927954e+01,1.361245621253410576e+01,7.596966346172737694e-01
7.947947947947947966e+01,1.380294830909375392e+01,7.614067530957502328e-01
7.967967967967967979e+01,1.399408719284821423e+01,7.630823945820998100e-01
7.987987987987987992e+01,1.418586177839976159e+01,7.647238534548451705e-01
8.008008008008008005e+01,1.437826098035066735e+01,7.663314176432088898e-01
8.028028028028028018e+01,1.457127371330320287e+01,7.679053686955170654e-01
8.048048048048048031e+01,1.476488889185963593e+01,7.694459818468203371e-01
8.068068068068068044e+01,1.495909543062224145e+01,7.709535260856853478e-01
8.088088088088088057e+01,1.515388224419329077e+01,7.724282642201121263e-01
8.108108108108108070e+01,1.534923824717505347e+01,7.738704529425364242e-01
8.128128128128128083e+01,1.554515235416980090e+01,7.752803428938819241e-01
8.148148148148148096e+01,1.574161347977980796e+01,7.766581787266269021e-01
8.168168168168168108e+01,1.593861053860734067e+01,7.780041991668523726e-01
8.188188188188188121e+01,1.613613244525467749e+01,7.793186370752445136e-01
8.208208208208208134e+01,1.633416811432407911e+01,7.806017195070255044e-01
8.228228228228228147e+01,1.653270646041783465e+01,7.818536677707857985e-01
8.248248248248248160e+01,1.673173639813819591e+01,7.830746974861985121e-01
8.268268268268268173e+01,1.693124684208744313e+01,7.842650186405931700e-01
8.288288288288288186e+01,1.713122670686784943e+01,7.854248356443741530e-01
8.308308308308308199e+01,1.733166490708168084e+01,7.865543473852626422e-01
8.328328328328328212e+01,1.753255035733121048e+01,7.876537472813509577e-01
8.348348348348348225e+01,1.773387197221871503e+01,7.887232233329544151e-01
8.368368368368368237e+01,1.793561866634646407e+01,7.897629581732479309e-01
8.388388388388388250e+01,1.813777935431672361e+01,7.907731291176781641e-01
8.408408408408408263e+01,1.834034295073177034e+01,7.917539082121407557e-01
8.428428428428428276e+01,1.854329837019387384e+01,7.927054622799137862e-01
8.448448448448448289e+01,1.874663452730530722e+01,7.936279529673417876e-01
8.468468468468468302e+01,1.895034033666833295e+01,7.945215367882613178e-01
8.488488488488488315e+01,1.915440471288523838e+01,7.953863651671654322e-01
8.508508508508508328e+01,1.935881657055827887e+01,7.962225844811002817e-01
8.528528528528528341e+01,1.956356482428973464e+01,7.970303361002888387e-01
8.548548548548549775e+01,1.976863838868189305e+01,7.978097564274829745e-01
8.568568568568569788e+01,1.997402617833699168e+01,7.985609769360348942e-01
8.588588588588589801e+01,2.017971710785731432e+01,7.992841242066908158e-01
8.608608608608609813e+01,2.038570009184513765e+01,7.999793199631025642e-01
8.628628628628629826e+01,2.059196404490273125e+01,8.006466811060567457e-01
8.648648648648649839e+01,2.079849788163237534e+01,8.012863197464198395e-01
8.668668668668669852e+01,2.100529051663632529e+01,8.018983432368004260e-01
8.688688688688689865e+01,2.121233086451686134e+01,8.024828542019255551e-01
8.708708708708709878e+01,2.141960783987625305e+01,8.030399505677349170e-01
8.728728728728729891e+01,2.162711035731677356e+01,8.035697255891899315e-01
8.748748748748749904e+01,2.183482733144069243e+01,8.040722678767996401e-01
8.768768768768769917e+01,2.204274767685028280e+01,8.045476614218660671e-01
8.788788788788789930e+01,2.225086030814781424e+01,8.049959856204443875e-01
8.808808808808809943e+01,2.245915413993555632e+01,8.054173152960265591e-01
8.828828828828829955e+01,2.266761808681578572e+01,8.058117207209412047e-01
8.848848848848849968e+01,2.287624106339077201e+01,8.061792676364795129e-01
8.868868868868869981e+01,2.308501198426278478e+01,8.065200172717399418e-01
8.888888888888889994e+01,2.329391976403409359e+01,8.068340263611990526e-01
8.908908908908910007e+01,2.350295331730697512e+01,8.071213471610069190e-01
8.928928928928930020e+01,2.371210155868369895e+01,8.073820274640081118e-01
8.948948948948950033e+01,2.392135340276653110e+01,8.076161106134920331e-01
8.968968968968970046e+01,2.413069776415775181e+01,8.078236355156690474e-01
8.988988988988990059e+01,2.434012355745962708e+01,8.080046366508790712e-01
9.009009009009010072e+01,2.454961969727443005e+01,8.081591440835280693e-01
9.029029029029030085e+01,2.475917509820443385e+01,8.082871834707577863e-01
9.049049049049050097e+01,2.496877867485190450e+01,8.083887760698471592e-01
9.069069069069070110e+01,2.517841934181911512e+01,8.084639387443459668e-01
9.089089089089090123e+01,2.538808601370833884e+01,8.085126839689430467e-01
9.109109109109110136e+01,2.559776760512184879e+01,8.085350198330673033e-01
9.129129129129130149e+01,2.580745303066191809e+01,8.085309500432240615e-01
9.149149149149150162e+01,2.601713120493080567e+01,8.085004739240653215e-01
9.169169169169170175e+01,2.622679104253079885e+01,8.084435864181944709e-01
9.189189189189190188e+01,2.643642145806415300e+01,8.083602780847060076e-01
9.209209209209210201e+01,2.664601136613316257e+01,8.082505350964594992e-01
9.229229229229230214e+01,2.685554968134006870e+01,8.081143392360881084e-01
9.249249249249250227e+01,2.706502531828716585e+01,8.079516678907399108e-01
9.269269269269270239e+01,2.727442719157672002e+01,8.077624940455538916e-01
9.289289289289290252e+01,2.748374421581099369e+01,8.075467862758675119e-01
9.309309309309310265e+01,2.769296530559227421e+01,8.073045087381566232e-01
9.329329329329330278e+01,2.790207937552282402e+01,8.070356211597068397e-01
9.349349349349350291e+01,2.811107534020490917e+01,8.067400788270142620e-01
9.369369369369370304e+01,2.831994211424080987e+01,8.064178325729168817e-01
9.389389389389390317e+01,2.852866861223279216e+01,8.060688287624530046e-01
9.409409409409410330e+01,2.873724374878312915e+01,8.056930092774463592e-01
9.429429429429430343e+01,2.894565643849409398e+01,8.052903114998193335e-01
9.449449449449450356e+01,2.915389559596795976e+01,8.048606682936279011e-01
9.469469469469470368e+01,2.936195013580699253e+01,8.044040079858232328e-01
9.489489489489490381e+01,2.956980897261346541e+01,8.039202543457331096e-01
9.509509509509510394e+01,2.977746102098964798e+01,8.034093265632653580e-01
9.529529529529530407e+01,2.998489519553781690e+01,8.028711392258331969e-01
9.549549549549550420e+01,3.019210041086024177e+01,8.023056022939957233e-01
9.569569569569570433e+01,3.039906558155918859e+01,8.017126210758209748e-01
9.589589589589590446e+01,3.060577962223693760e+01,8.010920961999623557e-01
9.609609609609610459e+01,3.081223144749575482e+01,8.004439235874546421e-01
9.629629629629630472e+01,3.101840997193790272e+01,7.997679944222250148e-01
9.649649649649650485e+01,3.122430411016566865e+01,7.990641951203178994e-01
9.669669669669670498e+01,3.142990277678132571e+01,7.983324072978408292e-01
9.689689689689690510e+01,3.163519488638713284e+01,7.975725077376202288e-01
9.709709709709710523e+01,3.184016935358535960e+01,7.967843683545785538e-01
9.729729729729730536e+01,3.204481509297828978e+01,7.959678561598271251e-01
9.749749749749750549e+01,3.224912101916818585e+01,7.951228332234782092e-01
9.769769769769770562e+01,3.245307604675732449e+01,7.942491566361780109e-01
9.789789789789790575e+01,3.265666909034797527e+01,7.933466784693636864e-01
9.809809809809810588e+01,3.285988906454240066e+01,7.924152457342449329e-01
9.829829829829830601e+01,3.306272488394289155e+01,7.914547003395179248e-01
9.849849849849850614e+01,3.326516546315171041e+01,7.904648790478102649e-01
9.869869869869870627e+01,3.346719971677111261e+01,7.894456134308678319e-01
9.889889889889890640e+01,3.366881655940339613e+01,7.883967298234841881e-01
9.909909909909910652e+01,3.387000490565081634e+01,7.873180492761829852e-01
9.929929929929930665e+01,3.407075367011563571e+01,7.862093875066591409e-01
9.949949949949950678e+01,3.427105176740015224e+01,7.850705548499885555e-01
9.969969969969970691e+01,3.447088811210661419e+01,7.839013562076154740e-01
9.989989989989990704e+01,3.467025161883731244e+01,7.827015909951281492e-01
1.001001001001001072e+02,3.486913120219448814e+01,7.814710530888380191e-01
1.003003003003003073e+02,3.506751577678045351e+01,7.802095307711719441e-01
1.005005005005005074e+02,3.526539425719744258e+01,7.789168066748970443e-01
1.007007007007007076e+02,3.546275555804776047e+01,7.775926577261923489e-01
1.009009009009009077e+02,3.565958859393364122e+01,7.762368550865884620e-01
1.011011011011011078e+02,3.585588227945738282e+01,7.748491640937940073e-01
1.013013013013013079e+02,3.605162552922126196e+01,7.734293442014311681e-01
1.015015015015015081e+02,3.624680725782752688e+01,7.719771489177087442e-01
1.017017017017017082e+02,3.644141637987846138e+01,7.704923257430559280e-01
1.019019019019019083e+02,3.663544180997632793e+01,7.689746161067491093e-01
1.021021021021021085e+02,3.682887246272341741e+01,7.674237553025632375e-01
1.023023023023023086e+02,3.702169725272197098e+01,7.658394724234820483e-01
1.025025025025025087e+02,3.721390509457429374e+01,7.642214902955082323e-01
1.027027027027027088e+02,3.740548490288264816e+01,7.625695254106104048e-01
1.029029029029029090e+02,3.759642559224927538e+01,7.608832878588563942e-01
1.031031031031031091e+02,3.778671607727649473e+01,7.591624812597776994e-01
1.033033033033033092e+02,3.797634527256654735e+01,7.574068026930181885e-01
1.035035035035035094e+02,3.816530209272170282e+01,7.556159426283260983e-01
1.037037037037037095e+02,3.835357545234423782e+01,7.537895848549436284e-01
1.039039039039039096e+02,3.854115426603642902e+01,7.519274064104675137e-01
1.041041041041041098e+02,3.872802744840056022e+01,7.500290775092423035e-01
1.043043043043043099e+02,3.891418391403887256e+01,7.480942614703660620e-01
1.045045045045045100e+02,3.909961257755365693e+01,7.461226146453898700e-01
1.047047047047047101e+02,3.928430235354717581e+01,7.441137863457937263e-01
1.049049049049049103e+02,3.946824215662171298e+01,7.420674187703333313e-01
1.051051051051051104e+02,3.965142090137952380e+01,7.399831469323553401e-01
1.053053053053053105e+02,3.983382750242289205e+01,7.378605985871896644e-01
1.055055055055055107e+02,4.001545087435408732e+01,7.356993941597244069e-01
1.057057057057057108e+02,4.019627993177536496e+01,7.334991466722915465e-01
1.059059059059059109e+02,4.037630358928902297e+01,7.312594616729864994e-01
1.061061061061061110e+02,4.055551076149731671e+01,7.289799371645578896e-01
1.063063063063063112e+02,4.073389036300252997e+01,7.266601635340153020e-01
1.065065065065065113e+02,4.091143130840691100e+01,7.242997234831083375e-01
1.067067067067067114e+02,4.108812251231274359e+01,7.218981919598372876e-01
1.069069069069069116e+02,4.126395288932231153e+01,7.194551360911768390e-01
1.071071071071071117e+02,4.143891135403786308e+01,7.169701151171935516e-01
1.073073073073073118e+02,4.161298682106169622e+01,7.144426803267518444e-01
1.075075075075075119e+02,4.178616820499605922e+01,7.118723749950220947e-01
1.077077077077077121e+02,4.195844442044322875e+01,7.092587343230081220e-01
1.079079079079079122e+02,4.212980438200548861e+01,7.066012853793264270e-01
1.081081081081081123e+02,4.230023700428508704e+01,7.038995470444918690e-01
1.083083083083083125e+02,4.246973120188432205e+01,7.011530299579598058e-01
1.085085085085085126e+02,4.263827588940545610e+01,6.983612364682143525e-01
1.087087087087087127e+02,4.280585998145075166e+01,6.955236605861871979e-01
1.089089089089089128e+02,4.297247239262248542e+01,6.926397879423177306e-01
1.091091091091091130e+02,4.313810203752292693e+01,6.897090957475825457e-01
1.093093093093093131e+02,4.330273783075433869e+01,6.867310527588341706e-01
1.095095095095095132e+02,4.346636868691902578e+01,6.837051192488207141e-01
1.097097097097097134e+02,4.362898352061922935e+01,6.806307469812523658e-01
1.099099099099099135e+02,4.379057124645721899e+01,6.775073791913358567e-01
1.101101101101101136e+02,4.395112077903527137e+01,6.743344505721869941e-01
1.103103103103103138e+02,4.411062103295569159e+01,6.711113872675703584e-01
1.105105105105105139e+02,4.426906092282069949e+01,6.678376068714377833e-01
1.107107107107107140e+02,4.442642936323257175e+01,6.645125184347487890e-01
1.109109109109109141e+02,4.458271526879362767e+01,6.611355224800995467e-01
1.111111111111111143e+02,4.473790755410608710e+01,6.577060110246899516e-01
1.113113113113113144e+02,4.489199513377225514e+01,6.542233676122050090e-01
1.115115115115115145e+02,4.504496692239438005e+01,6.506869673542021726e-01
1.117117117117117147e+02,4.519681183457473139e+01,6.470961769816220288e-01
1.119119119119119148e+02,4.534751878491561428e+01,6.434503549070801354e-01
1.121121121121121149e+02,4.549707668801926985e+01,6.397488512986141407e-01
1.123123123123123150e+02,4.564547445848798191e+01,6.359910081655991698e-01
1.125125125125125152e+02,4.579270101092400580e+01,6.321761594575696641e-01
1.127127127127127153e+02,4.593874525992962532e+01,6.283036311767224991e-01
1.129129129129129154e+02,4.608359612010711714e+01,6.243727415049068474e-01
1.131131131131131156e+02,4.622724250605875085e+01,6.203828009459335657e-01
1.133133133133133157e+02,4.636967333238679601e+01,6.163331124840795150e-01
1.135135135135135158e+02,4.651087751369351508e+01,6.122229717596899823e-01
1.137137137137137159e+02,4.665084396458117766e+01,6.080516672628127894e-01
1.139139139139139161e+02,4.678956159965207462e+01,6.038184805458454152e-01
1.141141141141141162e+02,4.692701933350846133e+01,5.995226864561948865e-01
1.143143143143143163e+02,4.706320608075261447e+01,5.951635533899951591e-01
1.145145145145145165e+02,4.719811075598680361e+01,5.907403435679544623e-01
1.147147147147147166e+02,4.733172227381331254e+01,5.862523133344464954e-01
1.149149149149149167e+02,4.746402954883438952e+01,5.816987134809825655e-01
1.151151151151151169e+02,4.759502149565231122e+01,5.770787895952417257e-01
1.153153153153153170e+02,4.772468702886937564e+01,5.723917824368645046e-01
1.155155155155155171e+02,4.785301506308783104e+01,5.676369283412496802e-01
1.157157157157157172e+02,4.797999451290993278e+01,5.628134596526113143e-01
1.159159159159159174e+02,4.810561429293798597e+01,5.579206051875946759e-01
1.161161161161161175e+02,4.822986331777423885e+01,5.529575907307650029e-01
1.163163163163163176e+02,4.835273050202097522e+01,5.479236395633081402e-01
1.165165165165165178e+02,4.847420476028047176e+01,5.428179730262919778e-01
1.167167167167167179e+02,4.859427500715500514e+01,5.376398111198773533e-01
1.169169169169169180e+02,4.871293015724679520e+01,5.323883731398495467e-01
1.171171171171171181e+02,4.883015912515816837e+01,5.270628783528680250e-01
1.173173173173173183e+02,4.894595082549137999e+01,5.216625467118289894e-01
1.175175175175175184e+02,4.906029417284869965e+01,5.161865996127349421e-01
1.177177177177177185e+02,4.917317808183239691e+01,5.106342606944518359e-01
1.179179179179179187e+02,4.928459146704475557e+01,5.050047566827238210e-01
1.181181181181181188e+02,4.939452324308803099e+01,4.992973182797952880e-01
1.183183183183183189e+02,4.950296232456448564e+01,4.935111811009508243e-01
1.185185185185185190e+02,4.960989762607642461e+01,4.876455866592546706e-01
1.187187187187187192e+02,4.971531806222609617e+01,4.816997833997183065e-01
1.189189189189189193e+02,4.981921254761576989e+01,4.756730277840617305e-01
1.191191191191191194e+02,4.992156999684772245e+01,4.695645854271792152e-01
1.193193193193193196e+02,5.002237932452423763e+01,4.633737322863166752e-01
1.195195195195195197e+02,5.012162944524755659e+01,4.570997559039028380e-01
1.197197197197197340e+02,5.021930927361997732e+01,4.507419567048353004e-01
1.199199199199199342e+02,5.031540772424378360e+01,4.442996493489430043e-01
1.201201201201201343e+02,5.040991371172119528e+01,4.377721641391572049e-01
1.203203203203203344e+02,5.050281615065452456e+01,4.311588484858280834e-01
1.205205205205205345e+02,5.059410395564604102e+01,4.244590684274125447e-01
1.207207207207207347e+02,5.068376604129800000e+01,4.176722102075923759e-01
1.209209209209209348e+02,5.077179132221267821e+01,4.107976819086662235e-01
1.211211211211211349e+02,5.085816871299236652e+01,4.038349151408514581e-01
1.213213213213213351e+02,5.094288712823931320e+01,3.967833667868767011e-01
1.215215215215215352e+02,5.102593548255577360e+01,3.896425208009731689e-01
1.217217217217217353e+02,5.110730269054406705e+01,3.824118900611249150e-01
1.219219219219219354e+02,5.118697766680643468e+01,3.750910182730948783e-01
1.221221221221221356e+02,5.126494932594514609e+01,3.676794819244446066e-01
1.223223223223223357e+02,5.134120658256247793e+01,3.601768922864100331e-01
1.225225225225225358e+02,5.141573835126070691e+01,3.525828974611366351e-01
1.227227227227227360e+02,5.148853354664209547e+01,3.448971844713889512e-01
1.229229229229229361e+02,5.155958108330894163e+01,3.371194813894366482e-01
1.231231231231231362e+02,5.162886987586347232e+01,3.292495595014163778e-01
1.233233233233233364e+02,5.169638883890799974e+01,3.212872355030094162e-01
1.235235235235235365e+02,5.176212688704475084e+01,3.132323737218280502e-01
1.237237237237237366e+02,5.182607293487604494e+01,3.050848883614255547e-01
1.239239239239239367e+02,5.188821589700412318e+01,2.968447457613796470e-01
1.241241241241241369e+02,5.194854468803125513e+01,2.885119666673889860e-01
1.243243243243243370e+02,5.200704822255974591e+01,2.800866285048238535e-01
1.245245245245245371e+02,5.206371541519181534e+01,2.715688676486971431e-01
1.247247247247247373e+02,5.211853518052979695e+01,2.629588816824831587e-01
1.249249249249249374e+02,5.217149643317591767e+01,2.542569316377397137e-01
1.251251251251251375e+02,5.222258808773245420e+01,2.454633442059897253e-01
1.253253253253253376e+02,5.227179905880166189e+01,2.365785139138417426e-01
1.255255255255255378e+02,5.231911826098587426e+01,2.276029052518806217e-01
1.257257257257257379e+02,5.236453460888731115e+01,2.185370547474006220e-01
1.259259259259259380e+02,5.240803701710824214e+01,2.093815729706820783e-01
1.261261261261261382e+02,5.244961440025095101e+01,2.001371464641056586e-01
1.263263263263263383e+02,5.248925567291772154e+01,1.908045395831003410e-01
1.265265265265265384e+02,5.252694974971079489e+01,1.813845962376139376e-01
1.267267267267267385e+02,5.256268554523248326e+01,1.718782415225748317e-01
1.269269269269269387e+02,5.259645197408501360e+01,1.622864832256648571e-01
1.271271271271271388e+02,5.262823795087071233e+01,1.526104132005760283e-01
1.273273273273273389e+02,5.265803239019177795e+01,1.428512085939468435e-01
1.275275275275275391e+02,5.268582420665055110e+01,1.330101329141906707e-01
1.277277277277277392e+02,5.271160231484925873e+01,1.230885369305636939e-01
1.279279279279279393e+02,5.273535562939019883e+01,1.130878593910679686e-01
1.281281281281281395e+02,5.275707306487559833e+01,1.030096275480729823e-01
1.283283283283283254e+02,5.277674353590781209e+01,9.285545748096826757e-02
1.285285285285285397e+02,5.279435595708902440e+01,8.262705420568512704e-02
1.287287287287287256e+02,5.280989924302156169e+01,7.232621156152450881e-02
1.289289289289289400e+02,5.282336230830766510e+01,6.195481186646310812e-02
1.291291291291291259e+02,5.283473406754960422e+01,5.151482533294444305e-02
1.293293293293293402e+02,5.284400343534967703e+01,4.100830923706123843e-02
1.295295295295295261e+02,5.285115932631018154e+01,3.043740683511930722e-02
1.297297297297297405e+02,5.285619065503328784e+01,1.980434602262488158e-02
1.299299299299299264e+02,5.285908633612137919e+01,9.111437732046126850e-03
1.301301301301301407e+02,5.285983528417663990e+01,-1.638925933101074333e-03
1.303303303303303267e+02,5.285842641380139639e+01,-1.244427382881102377e-02
1.305305305305305410e+02,5.285484863959787560e+01,-2.330205816540293837e-02
1.307307307307307269e+02,5.284909087616841816e+01,-3.420965716464068745e-02
1.309309309309309413e+02,5.284114203811520838e+01,-4.516437797569981816e-02
1.311311311311311272e+02,5.283099104004058688e+01,-5.616345984491442900e-02
1.313313313313313415e+02,5.281862679654680903e+01,-6.720407753269994067e-02
1.315315315315315274e+02,5.280403822223611598e+01,-7.828334496936151243e-02
1.317317317317317418e+02,5.278721423171080573e+01,-8.939831914002846491e-02
1.319319319319319277e+02,5.276814373957316207e+01,-1.005460041872975052e-01
1.321321321321321420e+02,5.274681566042541192e+01,-1.117233557187529147e-01
1.323323323323323280e+02,5.272321890886988172e+01,-1.229272853050072806e-01
1.325325325325325423e+02,5.269734239950878418e+01,-1.341546651526296652e-01
1.327327327327327282e+02,5.266917504694445995e+01,-1.454023329349380944e-01
1.329329329329329425e+02,5.263870576577909333e+01,-1.566670967626228872e-01
1.331331331331331285e+02,5.260592347061502494e+01,-1.679457402749675032e-01
1.333333333333333428e+02,5.257081707605449594e+01,-1.792350278316415246e-01
1.335335335335335287e+02,5.253337549669980433e+01,-1.905317097842172125e-01
1.337337337337337431e+02,5.249358764715320547e+01,-2.018325278059838190e-01
1.339339339339339290e+02,5.245144244201696893e+01,-2.131342202581420486e-01
1.341341341341341433e+02,5.240692879589335007e+01,-2.244335275702590837e-01
1.343343343343343292e+02,5.236003562338466111e+01,-2.357271976126485147e-01
1.345345345345345436e+02,5.231075183909312898e+01,-2.470119910385155659e-01
1.347347347347347295e+02,5.225906635762103747e+01,-2.582846865738332998e-01
1.349349349349349438e+02,5.220496809357068457e+01,-2.695420862334232948e-01
1.351351351351351298e+02,5.214844596154432566e+01,-2.807810204421644085e-01
1.353353353353353441e+02,5.208948887614418766e+01,-2.919983530411066619e-01
1.355355355355355300e+02,5.202808575197262542e+01,-3.031909861589868749e-01
1.357357357357357444e+02,5.196422550363185167e+01,-3.143558649308084707e-01
1.359359359359359303e+02,5.189789704572417861e+01,-3.254899820461221727e-01
1.361361361361361446e+02,5.182908929285183319e+01,-3.365903821110330374e-01
1.363363363363363305e+02,5.175779115961709920e+01,-3.476541658091699127e-01
1.365365365365365449e+02,5.168399156062227462e+01,-3.586784938483996710e-01
1.367367367367367592e+02,5.160767941046961482e+01,-3.696605906814286469e-01
1.369369369369369451e+02,5.152884362376136096e+01,-3.805977479901078708e-01
1.371371371371371595e+02,5.144747311509981103e+01,-3.914873279247316762e-01
1.373373373373373454e+02,5.136355679908727723e+01,-4.023267660912334676e-01
1.375375375375375597e+02,5.127708359032598651e+01,-4.131135742808506039e-01
1.377377377377377456e+02,5.118804240341818002e+01,-4.238453429382696425e-01
1.379379379379379600e+02,5.109642215296616996e+01,-4.345197433659858111e-01
1.381381381381381459e+02,5.100221175357225434e+01,-4.451345296639751536e-01
1.383383383383383602e+02,5.090540011983864588e+01,-4.556875404053418177e-01
1.385385385385385462e+02,5.080597616636764258e+01,-4.661767000499520974e-01
1.387387387387387605e+02,5.070392880776151401e+01,-4.766000200994069402e-01
1.389389389389389464e+02,5.059924695862255817e+01,-4.869555999979206518e-01
1.391391391391391608e+02,5.049191953355303042e+01,-4.972416277848936139e-01
1.393393393393393467e+02,5.038193544715512928e+01,-5.074563805059160160e-01
1.395395395395395610e+02,5.026928361403122381e+01,-5.175982243900141277e-01
1.397397397397397469e+02,5.015395294878356935e+01,-5.276656148017043746e-01
1.399399399399399613e+02,5.003593236601439287e+01,-5.376570959772675184e-01
1.401401401401401472e+02,4.991521296176917133e+01,-5.475372585421458549e-01
1.403403403403403615e+02,4.979180835247304060e+01,-5.572085704699337727e-01
1.405405405405405475e+02,4.966574544036684102e+01,-5.666684608860848016e-01
1.407407407407407618e+02,4.953705129940846064e+01,-5.759207102907643039e-01
1.409409409409409477e+02,4.940575300355585142e+01,-5.849691118995988814e-01
1.411411411411411621e+02,4.927187762676688720e+01,-5.938174616738005618e-01
1.413413413413413480e+02,4.913545224299954128e+01,-6.024695492717175860e-01
1.415415415415415623e+02,4.899650392621167327e+01,-6.109291498685659461e-01
1.417417417417417482e+02,4.885505975036124227e+01,-6.192000167913063180e-01
1.419419419419419626e+02,4.871114678940614340e+01,-6.272858749164950121e-01
1.421421421421421485e+02,4.856479211730430734e+01,-6.351904147800305767e-01
1.423423423423423628e+02,4.841602280801364344e+01,-6.429172873492792206e-01
1.425425425425425487e+02,4.826486593549208237e+01,-6.504700994097247779e-01
1.427427427427427631e+02,4.811134857369751927e+01,-6.578524095202789024e-01
1.429429429429429490e+02,4.795549779658789902e+01,-6.650677244933688170e-01
1.431431431431431633e+02,4.779734067812110254e+01,-6.721194963581297310e-01
1.433433433433433493e+02,4.763690429225508893e+01,-6.790111197671552246e-01
1.435435435435435636e+02,4.747421571294774623e+01,-6.857459298095294198e-01
1.437437437437437495e+02,4.730930201415701220e+01,-6.923272001950058208e-01
1.439439439439439639e+02,4.714219026984078909e+01,-6.987581417764315850e-01
1.441441441441441498e+02,4.697290755395700046e+01,-7.050419013795750089e-01
1.443443443443443641e+02,4.680148094046355567e+01,-7.111815609116393100e-01
1.445445445445445500e+02,4.662793750331839249e+01,-7.171801367216757983e-01
1.447447447447447644e+02,4.645230431647939895e+01,-7.230405791880775146e-01
1.449449449449449503e+02,4.627460845390452704e+01,-7.287657725100996631e-01
1.451451451451451646e+02,4.609487698955166479e+01,-7.343585346821489557e-01
1.453453453453453506e+02,4.591313699737874998e+01,-7.398216176311660508e-01
1.455455455455455649e+02,4.572941555134367775e+01,-7.451577074990364258e-01
1.457457457457457508e+02,4.554373972540440008e+01,-7.503694250533685661e-01
1.459459459459459651e+02,4.535613659351879789e+01,-7.554593262114044361e-01
1.461461461461461511e+02,4.516663322964482319e+01,-7.604299026630527703e-01
1.463463463463463654e+02,4.497525670774034978e+01,-7.652835825802911662e-01
1.465465465465465513e+02,4.478203410176334387e+01,-7.700227314012413338e-01
1.467467467467467657e+02,4.458699248567167928e+01,-7.746496526783120951e-01
1.469469469469469516e+02,4.439015893342332220e+01,-7.791665889807165568e-01
1.471471471471471659e+02,4.419156051897613224e+01,-7.835757228426101229e-01
1.473473473473473518e+02,4.399122431628808272e+01,-7.878791777488686199e-01
1.475475475475475662e+02,4.378917739931704745e+01,-7.920790191513353840e-01
1.477477477477477521e+02,4.358544684202097841e+01,-7.961772555090198544e-01
1.479479479479479664e+02,4.338005971835774943e+01,-8.001758393464172281e-01
1.481481481481481524e+02,4.317304310228534803e+01,-8.040766683246702851e-01
1.483483483483483667e+02,4.296442406776161249e+01,-8.078815863208738124e-01
1.485485485485485526e+02,4.275422968874451612e+01,-8.115923845112852364e-01
1.487487487487487670e+02,4.254248703919193986e+01,-8.152108024546932397e-01
1.489489489489489529e+02,4.232922319306184278e+01,-8.187385291725773895e-01
1.491491491491491672e+02,4.211446522431210582e+01,-8.221772042231054733e-01
1.493493493493493531e+02,4.189824020690066675e+01,-8.255284187663253226e-01
1.495495495495495675e+02,4.168057521478542071e+01,-8.287937166182567372e-01
1.497497497497497534e+02,4.146149732192431969e+01,-8.319745952918428111e-01
1.499499499499499677e+02,4.124103360227524462e+01,-8.350725070230050617e-01
1.501501501501501536e+02,4.101921112979615458e+01,-8.380888597802600426e-01
1.503503503503503680e+02,4.079605697844490919e+01,-8.410250182565860433e-01
1.505505505505505539e+02,4.057159822217949596e+01,-8.438823048424006767e-01
1.507507507507507682e+02,4.034586193495777451e+01,-8.466620005787048875e-01
1.509509509509509542e+02,4.011887519073769681e+01,-8.493653460895783658e-01
1.511511511511511685e+02,3.989066506347714380e+01,-8.519935424933791079e-01
1.513513513513513544e+02,3.966125862713409589e+01,-8.545477522920980062e-01
1.515515515515515688e+02,3.943068295566639136e+01,-8.570291002384542445e-01
1.517517517517517547e+02,3.919896512303202485e+01,-8.594386741803957674e-01
1.519519519519519690e+02,3.896613220318884174e+01,-8.617775258827805596e-01
1.521521521521521549e+02,3.873221127009483666e+01,-8.640466718260684242e-01
1.523523523523523693e+02,3.849722939770784080e+01,-8.662470939819465476e-01
1.525525525525525552e+02,3.826121365998585588e+01,-8.683797405658508772e-01
1.527527527527527695e+02,3.802419113088672731e+01,-8.704455267664202855e-01
