Vehicle X,Vehicle Y,Velocity X,Velocity Y,Cargo X,Cargo Y,Cargo Z
-0.11774172,-0.00014730539,-0.17257045,-0.00014572864,-0.09925886,-0.000120568686,1.349678
-0.119607724,-0.00014887204,-0.14981236,-0.00012543498,-0.1011407,-0.00012216668,1.3496823
-0.12121063,-0.00015020036,-0.12871069,-0.000106186344,-0.10276015,-0.00012352459,1.3496857
-0.12257022,-0.00015131099,-0.10761495,-8.770009e-05,-0.10413535,-0.0001246608,1.3496877
-0.12369958,-0.00015221877,-0.09197844,-7.324586e-05,-0.10527801,-0.00012558923,1.3496878
-0.12475202,-0.0001530399,-0.087701246,-6.7884175e-05,-0.106335565,-0.00012642148,1.3496841
-0.12573609,-0.00015379676,-0.076317616,-5.903551e-05,-0.107324235,-0.00012718793,1.3496828
-0.1265836,-0.00015443891,-0.07630343,-5.6550856e-05,-0.10817406,-0.00012783862,1.3496869
-0.12759934,-0.00015517953,-0.08163963,-5.981814e-05,-0.109180555,-0.00012857855,1.3496896
-0.12850688,-0.00015584007,-0.075626105,-5.4653934e-05,-0.11009134,-0.00012924646,1.3496864
-0.12947476,-0.00015652324,-0.08569426,-5.981346e-05,-0.11105382,-0.00012993149,1.3496852
-0.13066931,-0.00015734321,-0.103323415,-7.0690134e-05,-0.11223315,-0.0001307479,1.3496879
-0.13199969,-0.00015824617,-0.1108536,-7.5212665e-05,-0.113554165,-0.00013165199,1.3496872
-0.13329504,-0.00015911955,-0.10506015,-7.0786075e-05,-0.11485175,-0.00013253478,1.3496839
-0.13448651,-0.00015991215,-0.099284664,-6.555847e-05,-0.1160495,-0.00013333971,1.3496809
-0.13567154,-0.00016068183,-0.09823208,-6.3503954e-05,-0.11723656,-0.00013411854,1.3496785
-0.13683543,-0.00016142332,-0.09678958,-6.134343e-05,-0.11840212,-0.00013486853,1.3496767
-0.137992,-0.00016214528,-0.09637473,-5.9848207e-05,-0.1195594,-0.00013559817,1.3496755
-0.13909014,-0.00016282221,-0.08666071,-5.3582662e-05,-0.12066195,-0.00013628489,1.3496761
-0.13994555,-0.00016335139,-0.065602794,-4.0631476e-05,-0.121530846,-0.00013682917,1.34968
-0.14059648,-0.00016374738,-0.05424645,-3.235393e-05,-0.12219275,-0.00013723734,1.3496825
-0.14124739,-0.00016412382,-0.0542399,-3.1126492e-05,-0.12284484,-0.00013761806,1.3496805
-0.1418389,-0.0001644624,-0.04434956,-2.5685018e-05,-0.123440154,-0.00013796157,1.34968
-0.1422526,-0.00016470058,-0.034477796,-1.9412719e-05,-0.123861715,-0.0001382068,1.3496808
-0.14266631,-0.0001649258,-0.034474358,-1.8612038e-05,-0.12427582,-0.00013843391,1.3496791
-0.14301173,-0.00016511467,-0.02310161,-1.310525e-05,-0.124625325,-0.00013862629,1.3496794
-0.1432208,-0.00016522949,-0.023102105,-1.1693036e-05,-0.124836944,-0.00013874446,1.3496845
-0.14363685,-0.00016543282,-0.034884967,-1.7192475e-05,-0.12524107,-0.00013894326,1.3496878
-0.14399233,-0.00016561305,-0.023938889,-1.261873e-05,-0.12559913,-0.00013912567,1.3496869
-0.14414331,-0.0001656968,-0.01258542,-6.589666e-06,-0.12575972,-0.00013921536,1.3496869
-0.14427696,-0.00016576305,-0.009684983,-4.82608e-06,-0.12589622,-0.0001392832,1.3496835
-0.14435838,-0.0001658033,-0.0067864438,-3.2614773e-06,-0.12598029,-0.00013932437,1.3496804
-0.14440869,-0.0001658288,-0.0015975103,-1.0815087e-06,-0.126033,-0.00013935045,1.349678
-0.14436568,-0.00016581395,0.0035798158,1.3636742e-06,-0.12599431,-0.00013933697,1.3496763
-0.14426684,-0.00016577635,0.01289643,4.8042566e-06,-0.1258995,-0.00013930042,1.3496765
-0.14399713,-0.00016567181,0.022743225,9.001715e-06,-0.12563743,-0.00013919824,1.349678
-0.14373596,-0.00016556728,0.020245984,8.145927e-06,-0.12537554,-0.00013909175,1.3496771
-0.14353517,-0.00016548806,0.016250655,6.309464e-06,-0.12517047,-0.00013900889,1.3496761
-0.14328356,-0.00016539915,0.02664852,9.047085e-06,-0.1249215,-0.00013891926,1.3496772
-0.1427675,-0.00016522837,0.04800832,1.5845242e-05,-0.12441876,-0.00013875194,1.3496815
-0.1421396,-0.00016501924,0.046638824,1.5900407e-05,-0.12379412,-0.00013854221,1.3496859
-0.14168707,-0.00016486722,0.04014843,1.3030601e-05,-0.123332374,-0.00013838452,1.3496886
-0.14112526,-0.00016469433,0.048612982,1.4782312e-05,-0.12277501,-0.00013820983,1.3496851
-0.14050263,-0.00016451032,0.051567458,1.5150174e-05,-0.12215581,-0.00013802382,1.3496815
-0.13982327,-0.00016432028,0.0622916,1.6974742e-05,-0.12148096,-0.00013783216,1.349681
-0.1388908,-0.0001640752,0.08177137,2.1360127e-05,-0.12056145,-0.00013758792,1.3496834
-0.13783595,-0.0001638038,0.085907795,2.2134978e-05,-0.11951276,-0.00013731478,1.349683
-0.13685833,-0.00016355728,0.08101211,2.0197967e-05,-0.11853115,-0.00013706324,1.3496808
