Vehicle X,Vehicle Y,Vehicle_Yaw,Velocity X,Velocity Y,Cargo X,Cargo Y,Cargo Z
8.135939,-0.07796858,-0.0141134,2.782695,-0.04901027,8.049008,-0.07615506,1.3496883
8.169193,-0.0785654,-0.014171389,2.7679014,-0.049970843,8.082275,-0.07674647,1.3496888
8.202355,-0.07918417,-0.0142391445,2.7658243,-0.052305534,8.115445,-0.07735796,1.3496879
8.235665,-0.07983279,-0.014318602,2.7812576,-0.0545611,8.148747,-0.07799789,1.3496871
8.26918,-0.08048217,-0.0143955825,2.7935696,-0.053591657,8.182251,-0.07864093,1.3496902
8.302717,-0.08109042,-0.014452043,2.79459,-0.049546633,8.215785,-0.07924751,1.3496891
8.336246,-0.081668004,-0.014493867,2.793827,-0.048018638,8.249314,-0.07982378,1.3496858
8.369833,-0.08223269,-0.014529141,2.804429,-0.046600536,8.282897,-0.08038668,1.3496858
8.403666,-0.08277133,-0.014550182,2.823389,-0.044286273,8.316718,-0.08092537,1.3496888
8.43769,-0.08327229,-0.014552328,2.8393629,-0.040775385,8.350731,-0.08142882,1.3496903
8.471902,-0.08375082,-0.014543152,2.8546467,-0.0399416,8.384932,-0.08190935,1.3496896
8.506243,-0.08422658,-0.014532405,2.8615422,-0.03936952,8.419267,-0.08238606,1.3496871
8.540574,-0.08469969,-0.014520731,2.8607419,-0.03961202,8.453599,-0.08285977,1.3496835
8.574964,-0.08517874,-0.014511503,2.8713105,-0.040000245,8.487987,-0.08333887,1.349683
8.609526,-0.08567415,-0.014508567,2.8779986,-0.04186108,8.522542,-0.08383294,1.3496867
8.644009,-0.08620991,-0.014525077,2.8733785,-0.045721848,8.557029,-0.084364094,1.3496863
8.678482,-0.08677194,-0.014553248,2.8726244,-0.04682628,8.591505,-0.08492188,1.3496838
8.712911,-0.087334104,-0.014581017,2.8658946,-0.046901125,8.625939,-0.08548151,1.3496821
8.747248,-0.08788484,-0.01460382,2.8631606,-0.04537237,8.660281,-0.08603139,1.3496833
8.781714,-0.08839749,-0.014607488,2.8777165,-0.041731413,8.69474,-0.08654666,1.3496851
8.816385,-0.08888624,-0.014598831,2.8899152,-0.040721837,8.729403,-0.08703787,1.3496866
8.851145,-0.08937781,-0.014591489,2.902102,-0.04105974,8.764155,-0.08752995,1.3496858
8.886168,-0.08988321,-0.014588836,2.9239624,-0.04261179,8.799164,-0.088034354,1.3496889
8.921427,-0.0903948,-0.014587442,2.9416442,-0.042332586,8.83441,-0.08854562,1.3496907
8.9567795,-0.090901494,-0.014583043,2.9438412,-0.04232633,8.869759,-0.08905277,1.3496883
8.992067,-0.09142567,-0.014587553,2.9419477,-0.044298735,8.905049,-0.0895752,1.3496851
9.027342,-0.09195876,-0.014596286,2.9344494,-0.044084106,8.940329,-0.09010706,1.3496851
9.062499,-0.0924721,-0.01459619,2.9352562,-0.042439904,8.975493,-0.09062171,1.349689
9.097831,-0.09298698,-0.014595405,2.9424927,-0.04327798,9.010819,-0.09113657,1.3496915
9.133122,-0.093536295,-0.014611087,2.943115,-0.046819396,9.046111,-0.091681994,1.3496907
9.168434,-0.09414174,-0.014652246,2.9378457,-0.05165102,9.081424,-0.09227981,1.349692
9.203577,-0.09480797,-0.014721637,2.9288692,-0.056890424,9.116576,-0.09293565,1.3496938
9.238796,-0.09553025,-0.014814455,2.9403706,-0.06119895,9.151792,-0.09364627,1.3496921
9.274276,-0.09630287,-0.014926828,2.9621005,-0.065502286,9.187258,-0.094405934,1.3496945
9.309898,-0.09709894,-0.015047082,2.9640253,-0.06604792,9.222874,-0.09519086,1.3496978
9.345365,-0.09785966,-0.015149935,2.9559455,-0.062335417,9.2583475,-0.09594605,1.3497001
9.380912,-0.09855961,-0.015222293,2.9678202,-0.056952048,9.29389,-0.096645,1.3496991
9.416642,-0.09922126,-0.015274915,2.976289,-0.054868136,9.329614,-0.09730532,1.3496966
9.452321,-0.09988182,-0.015327263,2.972594,-0.055197056,9.3652935,-0.09796171,1.3496912
9.487975,-0.100560166,-0.015387221,2.9709451,-0.05711458,9.40095,-0.09863345,1.3496873
9.523685,-0.10127814,-0.015464101,2.9813552,-0.060931727,9.436658,-0.099341735,1.3496871
9.55959,-0.10202644,-0.015552087,2.9918134,-0.06244731,9.472553,-0.10008039,1.3496873
9.595552,-0.10277017,-0.015635677,3.002344,-0.061818052,9.508512,-0.10081722,1.3496861
9.631774,-0.103512354,-0.015715078,3.0236485,-0.061955452,9.54472,-0.10155286,1.3496888
9.668206,-0.104274556,-0.01580103,3.0380063,-0.06420219,9.58114,-0.10230632,1.3496907
9.704682,-0.10507923,-0.015905105,3.0373693,-0.0680535,9.617614,-0.10309912,1.349689
9.741121,-0.10590867,-0.016019037,3.0404227,-0.069199376,9.654055,-0.10391726,1.3496882
9.777764,-0.106718004,-0.016119631,3.0590758,-0.06660577,9.690688,-0.104719676,1.3496904
9.814634,-0.10750706,-0.016207559,3.0749106,-0.06576155,9.727547,-0.10550277,1.349691
9.851558,-0.10828288,-0.016288122,3.0741086,-0.06395661,9.764468,-0.10627311,1.3496904
9.888445,-0.10901242,-0.016346209,3.079419,-0.05968818,9.801356,-0.107001096,1.3496928
9.925567,-0.109681554,-0.016373737,3.0964968,-0.054359227,9.838467,-0.10767233,1.349695
9.962863,-0.110301435,-0.016377363,3.1135116,-0.051032633,9.875753,-0.10829516,1.3496937
10.000422,-0.11088564,-0.016362764,3.1353726,-0.04776967,9.913299,-0.108883016,1.3496959
10.038242,-0.111445196,-0.016335372,3.1571972,-0.04653226,9.951106,-0.109445974,1.3496969
10.076257,-0.11199086,-0.016300935,3.1676533,-0.044880208,9.989112,-0.10999514,1.3496959
10.114292,-0.112529114,-0.016263844,3.1720135,-0.045205835,10.027145,-0.11053615,1.3496913
10.152378,-0.11306945,-0.01622827,3.1707833,-0.04464332,10.065231,-0.11107899,1.3496883
10.190402,-0.113576464,-0.01617811,3.1725235,-0.04134197,10.103259,-0.11159212,1.3496879
10.228611,-0.1140504,-0.01611208,3.1879065,-0.03905719,10.14146,-0.11207362,1.3496869
10.267023,-0.114516474,-0.016042408,3.206424,-0.038924422,10.179862,-0.11254587,1.3496873
10.30569,-0.11497332,-0.01596773,3.2272356,-0.0375598,10.218515,-0.113009565,1.3496906
10.3446,-0.115426764,-0.01589094,3.2477825,-0.03822571,10.257412,-0.11346922,1.3496938
10.3836975,-0.115916125,-0.015831007,3.2579198,-0.04173407,10.296501,-0.113960765,1.3496957
10.422787,-0.116462655,-0.01579861,3.2573657,-0.046945073,10.33559,-0.11450549,1.3496945
10.461939,-0.11708318,-0.01580016,3.2681336,-0.053411677,10.37474,-0.11512029,1.3496939
10.501352,-0.117750674,-0.0158208,3.2898703,-0.055864643,10.414142,-0.11578292,1.3496959
10.5409975,-0.11840171,-0.015831038,3.3068643,-0.053388413,10.453775,-0.11643466,1.3496966
10.580774,-0.11902538,-0.015827555,3.3164809,-0.051735133,10.493546,-0.11706099,1.3496922
10.62068,-0.119662575,-0.015829774,3.330855,-0.053900883,10.533443,-0.117697425,1.3496915
10.660845,-0.12035355,-0.015854882,3.3525083,-0.058970515,10.573596,-0.1183826,1.349696
10.701227,-0.12111737,-0.015911432,3.3671556,-0.06523165,10.613969,-0.11913648,1.3496974
10.741671,-0.12193435,-0.015990509,3.3694775,-0.06868577,10.65441,-0.11994334,1.3496923
10.782148,-0.12278621,-0.01608346,3.3783422,-0.071967535,10.694888,-0.12078506,1.3496901
10.822879,-0.123668134,-0.016186496,3.3996327,-0.07374828,10.735607,-0.12165685,1.349692
10.863871,-0.12453643,-0.016278902,3.421444,-0.07156998,10.776587,-0.12251903,1.3496956
10.905079,-0.12538584,-0.016359223,3.4358304,-0.07079934,10.817785,-0.12336344,1.3496946
10.94628,-0.12625073,-0.0164459,3.4274213,-0.072561115,10.85899,-0.124220416,1.3496939
10.987194,-0.12715074,-0.016549692,3.4036143,-0.07594629,10.899926,-0.12510927,1.3497001
11.027858,-0.12810273,-0.016677376,3.3854537,-0.08056155,10.940609,-0.1260468,1.3497028
11.068474,-0.12908307,-0.016815359,3.3901668,-0.08171957,10.98123,-0.12701377,1.3497006
11.109352,-0.13006693,-0.016949601,3.4119124,-0.08220065,11.022095,-0.12798613,1.3496997
11.150421,-0.13107535,-0.017091215,3.422184,-0.08476625,11.063153,-0.12898107,1.3496985
11.191531,-0.13213027,-0.01725157,3.429978,-0.08912884,11.104259,-0.13001919,1.3496951
11.232857,-0.13321282,-0.017419763,3.4492812,-0.09010925,11.145572,-0.13108584,1.3496962
11.274377,-0.13426097,-0.017566688,3.4598107,-0.08602152,11.187082,-0.13212435,1.3496975
11.315924,-0.13526846,-0.017692236,3.4649758,-0.08366505,11.228626,-0.1331242,1.349693
11.357606,-0.13625008,-0.017802818,3.4764621,-0.080937736,11.270302,-0.13409878,1.3496902
11.399366,-0.13721184,-0.017901609,3.4778094,-0.080175176,11.31206,-0.13505341,1.3496873
11.441042,-0.13819602,-0.018009894,3.4727328,-0.08288293,11.353742,-0.13602655,1.3496861
11.482636,-0.13923013,-0.018139955,3.4602182,-0.087267905,11.395346,-0.13704573,1.349688
11.524038,-0.14031543,-0.0182926,3.4519396,-0.09156251,11.43676,-0.13811399,1.3496917
11.565509,-0.1414564,-0.018466698,3.4562871,-0.09627822,11.4782295,-0.13923591,1.3496906
11.607058,-0.14265922,-0.018664889,3.467713,-0.10167576,11.519773,-0.14041734,1.34969
11.648803,-0.14392088,-0.018884264,3.479048,-0.10606713,11.561508,-0.14165643,1.3496897
11.690569,-0.14521714,-0.019114768,3.481444,-0.10856721,11.603273,-0.14293092,1.3496867
11.732419,-0.14654653,-0.019355206,3.4918704,-0.11169771,11.645119,-0.14423776,1.3496859
11.774422,-0.1479249,-0.019612215,3.4998822,-0.11590094,11.687115,-0.14559118,1.3496864
11.816433,-0.14934564,-0.019883614,3.5026135,-0.119138695,11.729126,-0.14698625,1.3496857
11.858571,-0.15077023,-0.020150078,3.5169802,-0.11819259,11.771256,-0.14838842,1.349688
11.900875,-0.15216324,-0.020394975,3.5227842,-0.11526068,11.813556,-0.14976332,1.3496894
11.943035,-0.1535387,-0.020629097,3.508952,-0.114663236,11.855724,-0.1511205,1.3496898
11.985037,-0.1548973,-0.020852897,3.4999495,-0.11245998,11.897737,-0.15246171,1.349693
12.027098,-0.15619996,-0.021045547,3.510601,-0.10711296,11.939795,-0.15375203,1.3496945
12.06936,-0.15746221,-0.021214124,3.5221221,-0.10490382,11.982048,-0.15500244,1.3496937
12.111577,-0.15873355,-0.021385081,3.5136364,-0.1064501,12.024269,-0.15625818,1.3496917
12.153563,-0.16000451,-0.021555187,3.4928741,-0.10530086,12.066271,-0.15751438,1.3496952
12.195394,-0.16126385,-0.021717941,3.4906976,-0.10530676,12.108111,-0.15875982,1.3496981
12.2373705,-0.162532,-0.021880116,3.495922,-0.10553089,12.1500845,-0.16001323,1.349697
12.279267,-0.16377091,-0.022026338,3.491142,-0.10221442,12.191982,-0.16124128,1.3496943
12.321212,-0.16498506,-0.02215788,3.5001538,-0.10129059,12.233924,-0.16244523,1.349691
12.363369,-0.16618894,-0.022280192,3.516528,-0.099676274,12.276068,-0.16363923,1.3496913
12.405644,-0.16737962,-0.022393027,3.5225034,-0.09931625,12.3183365,-0.16482048,1.3496888
12.447969,-0.1685598,-0.022498574,3.532549,-0.09782295,12.360656,-0.16599208,1.3496896
12.490552,-0.16969499,-0.022578329,3.5535405,-0.09329282,12.403223,-0.1671234,1.3496954
12.533313,-0.17075555,-0.022620544,3.5631812,-0.086537875,12.445973,-0.16818555,1.3496989
12.576057,-0.17172489,-0.022620903,3.5614657,-0.07883592,12.488719,-0.1691609,1.3496977
12.618747,-0.17260127,-0.022579622,3.5546715,-0.07109409,12.531413,-0.17004675,1.3496948
12.661389,-0.17342731,-0.022517107,3.558032,-0.068750136,12.574059,-0.1708805,1.349692
12.704243,-0.17424238,-0.022448918,3.575186,-0.06742718,12.616902,-0.1717014,1.3496913
12.7471895,-0.1750419,-0.02237417,3.5744286,-0.06641484,12.659846,-0.17250706,1.3496912
12.789968,-0.17582045,-0.022293268,3.5642204,-0.06421117,12.702634,-0.17329296,1.3496913
12.832758,-0.17659123,-0.022210032,3.568681,-0.064674325,12.745424,-0.17407022,1.3496883
12.875647,-0.17738356,-0.02213744,3.5737991,-0.06638175,12.788308,-0.17486657,1.3496847
12.918454,-0.17819187,-0.022074457,3.5614123,-0.06761615,12.831123,-0.17567837,1.3496848
12.961037,-0.17901991,-0.02202404,3.5474925,-0.06962234,12.873719,-0.17650864,1.3496889
13.003553,-0.17989135,-0.021994809,3.5406506,-0.07379012,12.916241,-0.17737904,1.3496892
13.045953,-0.18082833,-0.021997433,3.5306756,-0.07960094,12.958647,-0.17831086,1.3496884
13.088227,-0.18180333,-0.022018338,3.5202003,-0.08129633,13.000929,-0.17928156,1.3496859
13.130403,-0.1827681,-0.022034451,3.5144072,-0.08004993,13.04311,-0.18024583,1.3496832
13.172563,-0.18372908,-0.022048546,3.5126874,-0.08027901,13.08527,-0.18120623,1.3496811
13.214765,-0.18472005,-0.022075905,3.5222483,-0.08368093,13.127467,-0.18219301,1.3496826
13.25709,-0.18574563,-0.02211738,3.521185,-0.08562148,13.169789,-0.18321313,1.3496877
13.299206,-0.1867911,-0.02216938,3.5100439,-0.08793663,13.211915,-0.1842527,1.3496927
13.341277,-0.18788561,-0.022243215,3.501086,-0.09233183,13.25399,-0.1853377,1.3496938
13.383152,-0.1890406,-0.02234554,3.487771,-0.097663686,13.2958765,-0.18647985,1.3496952
13.425003,-0.19022982,-0.022461176,3.4909573,-0.09916134,13.337728,-0.18765736,1.3496921
13.46704,-0.19142438,-0.022574581,3.5085387,-0.0998306,13.379753,-0.18884219,1.3496909
13.5093,-0.19261052,-0.02267961,3.5238469,-0.09811753,13.421998,-0.19002081,1.3496933
13.551705,-0.19374472,-0.022757,3.5392518,-0.09318452,13.464392,-0.1911527,1.3496938
13.594332,-0.19484472,-0.022815185,3.5542142,-0.091558665,13.507006,-0.19225048,1.3496932
13.637035,-0.19592825,-0.022864632,3.559051,-0.08958436,13.549704,-0.19333136,1.3496896
13.679741,-0.19697843,-0.02289775,3.5578177,-0.08687044,13.59241,-0.19438091,1.3496853
13.72234,-0.19802083,-0.02292815,3.5439212,-0.08712746,13.635017,-0.19542095,1.3496867
13.764754,-0.1990973,-0.02297609,3.5370426,-0.0909177,13.6774435,-0.19649048,1.349691
13.807323,-0.20022152,-0.023042792,3.5528812,-0.09447674,13.720006,-0.19760542,1.3496903
13.850059,-0.20138887,-0.023125812,3.5587373,-0.09821834,13.7627325,-0.19876225,1.3496915
13.892769,-0.20259452,-0.023224873,3.5646355,-0.10121701,13.805442,-0.1999567,1.3496907
13.935638,-0.20384113,-0.02333887,3.56954,-0.10476048,13.848306,-0.20119077,1.3496917
13.978464,-0.20511696,-0.023464514,3.573801,-0.10675901,13.891131,-0.20245413,1.3496904
14.021536,-0.20640069,-0.023588156,3.5947847,-0.10692061,13.934192,-0.20372717,1.3496914
14.064801,-0.20767477,-0.023702834,3.6051574,-0.10576587,13.977447,-0.20499259,1.3496917
14.108041,-0.20891112,-0.02379827,3.6019945,-0.1018469,14.020687,-0.2062239,1.3496896
14.151298,-0.21011938,-0.02387894,3.610106,-0.10083816,14.063942,-0.20742725,1.3496883
14.194782,-0.21131928,-0.023951862,3.6265416,-0.09935824,14.107416,-0.20862195,1.3496896
14.2384205,-0.21251024,-0.024017788,3.6409914,-0.09959568,14.151045,-0.20980752,1.3496884
14.282217,-0.21369886,-0.02407984,3.6494212,-0.09844812,14.194833,-0.21099111,1.3496894
14.326032,-0.21483979,-0.024118317,3.6535382,-0.09378274,14.2386465,-0.21213189,1.3496878
14.369993,-0.21595028,-0.024140459,3.668913,-0.092657074,14.2826,-0.21324226,1.3496865
14.414173,-0.21707919,-0.024168555,3.6835024,-0.09459178,14.32677,-0.21436734,1.3496867
14.458475,-0.21824223,-0.024210729,3.6964707,-0.09784034,14.371065,-0.2155238,1.3496855
14.502953,-0.21942124,-0.024257088,3.707141,-0.09789864,14.415535,-0.21669756,1.349686
14.54752,-0.22060077,-0.02430155,3.7193701,-0.09882678,14.460097,-0.21787274,1.3496859
14.5923395,-0.22178586,-0.024344705,3.739706,-0.09836428,14.504905,-0.21905401,1.3496891
14.637395,-0.22295594,-0.024377149,3.7600465,-0.09735101,14.549948,-0.22022231,1.349691
14.68271,-0.22414243,-0.024413705,3.781614,-0.09971295,14.595249,-0.22140439,1.349695
14.728214,-0.22538479,-0.024473539,3.7917063,-0.10487707,14.640745,-0.22263755,1.3496959
14.773705,-0.22665897,-0.024546811,3.7905788,-0.106111914,14.686237,-0.22390333,1.3496915
14.819181,-0.2279335,-0.024618521,3.7894924,-0.106381424,14.731718,-0.22517157,1.349687
14.864633,-0.22919506,-0.02468297,3.7862916,-0.10436131,14.777174,-0.22642899,1.3496845
14.910035,-0.23044154,-0.024739798,3.7833803,-0.10409832,14.82258,-0.22767164,1.3496822
14.955499,-0.23168328,-0.024792759,3.7940512,-0.10304318,14.868042,-0.22890961,1.349684
15.001118,-0.23288023,-0.024821866,3.7982483,-0.09825414,14.913656,-0.23010755,1.3496885
15.04668,-0.23404041,-0.024834396,3.8023667,-0.096801355,14.959221,-0.23126894,1.3496904
15.092487,-0.23523341,-0.024859492,3.8212042,-0.100565396,15.005016,-0.23245737,1.3496931
15.138394,-0.23645194,-0.024894789,3.8218734,-0.10127612,15.05092,-0.23367101,1.3496927
15.184232,-0.23766945,-0.024929449,3.825259,-0.10188628,15.096761,-0.23488502,1.3496927
15.23033,-0.23888655,-0.024959715,3.8469186,-0.10092621,15.142847,-0.23609981,1.349695
15.27662,-0.2400988,-0.024984825,3.8571548,-0.10132487,15.189126,-0.23731002,1.3496952
15.322847,-0.2413467,-0.02502721,3.8481593,-0.1050489,15.235359,-0.23855163,1.3496939
15.368941,-0.24265063,-0.02509624,3.842466,-0.10996734,15.281461,-0.23984548,1.3496926
15.415149,-0.24398576,-0.025176179,3.8560357,-0.111305006,15.327663,-0.24117172,1.3496914
15.461494,-0.24529067,-0.02523822,3.8574092,-0.10736686,15.374005,-0.24247386,1.3496948
15.507734,-0.24656183,-0.025284877,3.8587062,-0.10610127,15.420249,-0.24374342,1.3496972
15.554135,-0.24786441,-0.02534339,3.864028,-0.10949981,15.466645,-0.24503908,1.3496984
15.600415,-0.24922574,-0.025429398,3.8548117,-0.114897855,15.512932,-0.2463887,1.3496965
15.646603,-0.2506613,-0.025548544,3.8468874,-0.12124029,15.559126,-0.24780864,1.3496945
15.69278,-0.25217783,-0.025702005,3.8533733,-0.1282531,15.605303,-0.24930616,1.3496947
15.739202,-0.2537841,-0.02588996,3.8729472,-0.13569887,15.651711,-0.25089008,1.3496972
15.785834,-0.25547594,-0.026110308,3.890363,-0.1427017,15.698333,-0.25255728,1.3496976
15.832617,-0.25724432,-0.026358876,3.898105,-0.14875789,15.745107,-0.2542996,1.349696
15.879357,-0.25907803,-0.026632339,3.8927102,-0.1541087,15.791851,-0.25610626,1.3496932
15.926051,-0.26096296,-0.02692376,3.8942316,-0.15802403,15.83855,-0.25796384,1.3496906
15.972919,-0.26288718,-0.027224548,3.9111202,-0.16111566,15.88541,-0.25986052,1.3496904
16.019981,-0.26481137,-0.027516246,3.9214978,-0.15946081,15.932462,-0.26176098,1.3496948
16.067059,-0.26666716,-0.027769566,3.9252782,-0.15276065,15.979538,-0.26360112,1.3496959
16.114214,-0.2684679,-0.02799165,3.9299529,-0.14966516,16.026691,-0.2653873,1.3496919
16.161446,-0.27027982,-0.02821384,3.9412165,-0.15186486,16.07392,-0.26717967,1.3496903
16.208916,-0.27214682,-0.028453687,3.9598835,-0.15692785,16.121378,-0.26902202,1.3496923
16.256456,-0.27407923,-0.028717697,3.9557698,-0.16218016,16.16892,-0.2709269,1.3496946
16.303846,-0.27606,-0.029000046,3.9544003,-0.16616625,16.216318,-0.2728799,1.3496978
16.35148,-0.27806753,-0.029284295,3.9740472,-0.16732132,16.263945,-0.27486145,1.3496977
16.39928,-0.2800868,-0.029565383,3.9836721,-0.1687057,16.311735,-0.27685583,1.3496951
16.447096,-0.2821078,-0.029841054,3.984747,-0.16798945,16.35955,-0.27885363,1.3496916
16.494913,-0.28410622,-0.03010009,3.9845068,-0.1660762,16.40737,-0.28083166,1.3496879
16.542717,-0.28610373,-0.030353494,3.9833295,-0.16687042,16.455175,-0.28280762,1.3496851
16.59052,-0.2881237,-0.030611869,3.9847624,-0.16883156,16.502983,-0.28480396,1.3496833
16.63829,-0.2901738,-0.030879116,3.9747722,-0.17145054,16.550758,-0.28682882,1.3496855
16.685907,-0.29226682,-0.031162597,3.9733613,-0.1758291,16.598385,-0.28889418,1.3496915
16.73375,-0.2944148,-0.031461235,3.9896777,-0.17980826,16.646217,-0.2910127,1.3496926
16.78169,-0.29658037,-0.031759616,3.9948485,-0.1803557,16.694153,-0.2931515,1.3496902
16.829628,-0.29875383,-0.032055076,3.9951,-0.18161383,16.74209,-0.29529902,1.3496875
16.877575,-0.30093858,-0.03234928,3.995423,-0.18198664,16.79004,-0.29745808,1.3496865
16.925488,-0.30308872,-0.0326215,3.9901843,-0.17778145,16.837954,-0.29958764,1.3496877
16.97329,-0.30519164,-0.032867953,3.9818294,-0.17474665,16.885765,-0.30167264,1.3496876
17.021095,-0.30725795,-0.03309228,3.9892817,-0.17124407,16.93357,-0.3037225,1.3496895
17.06911,-0.30929995,-0.033297397,4.0022864,-0.17005281,16.981575,-0.30574816,1.3496906
17.11716,-0.31131795,-0.033487048,4.004007,-0.16716023,17.029623,-0.3077513,1.3496906
17.165182,-0.31326643,-0.033640854,4.0000486,-0.16049463,17.077646,-0.309691,1.34969
17.213175,-0.31515765,-0.0337658,4.0022893,-0.15721653,17.12564,-0.31157467,1.3496871
17.261335,-0.31706208,-0.033892002,4.018776,-0.159624,17.173792,-0.31346655,1.3496867
17.309687,-0.31899732,-0.034026533,4.0288935,-0.16145884,17.222134,-0.31538737,1.3496872
17.35809,-0.3209572,-0.034168396,4.0389624,-0.16433127,17.270533,-0.3173321,1.3496875
17.406641,-0.32297462,-0.03433127,4.042204,-0.16927554,17.31908,-0.31933078,1.349691
17.455122,-0.32505843,-0.034522202,4.045377,-0.17543148,17.367563,-0.32139277,1.3496928
17.503721,-0.32720104,-0.034733456,4.0440087,-0.17895457,17.416164,-0.32351318,1.3496956
17.552109,-0.3293713,-0.03495608,4.032537,-0.18181066,17.464563,-0.3256621,1.3496977
17.600554,-0.33159733,-0.03519812,4.041015,-0.18693255,17.513006,-0.32786348,1.3496952
17.64907,-0.3338488,-0.035445,4.0372167,-0.18696949,17.561523,-0.33009264,1.3496965
17.69739,-0.33608577,-0.035682738,4.027579,-0.18672512,17.609852,-0.33231026,1.3496978
17.745743,-0.33835408,-0.035929088,4.0290804,-0.18994284,17.658207,-0.3345557,1.349694
17.794147,-0.34065872,-0.036185753,4.039022,-0.19275628,17.706608,-0.33683604,1.3496914
17.84276,-0.34298185,-0.036441267,4.0524797,-0.19360489,17.75521,-0.3391362,1.3496907
17.891487,-0.3453223,-0.036697097,4.0659475,-0.195878,17.803928,-0.34145337,1.34969
17.94037,-0.3477117,-0.036967326,4.070881,-0.20007728,17.852808,-0.3438164,1.3496913
17.989155,-0.35013136,-0.03724738,4.0652905,-0.20198296,17.901596,-0.34621012,1.3496901
18.03799,-0.3525429,-0.037515935,4.0738173,-0.20041823,17.95043,-0.34859946,1.3496892
18.086996,-0.35494727,-0.037772026,4.0855317,-0.20060454,17.999428,-0.3509824,1.349688
18.136003,-0.35737842,-0.038035326,4.0789557,-0.20324391,18.048439,-0.35338923,1.3496886
18.184826,-0.35985246,-0.0383162,4.0682683,-0.20738877,18.097273,-0.35583603,1.3496909
18.233677,-0.36234844,-0.038599625,4.0740285,-0.20773618,18.146124,-0.35830632,1.3496906
18.282635,-0.36484262,-0.038873624,4.079149,-0.20803756,18.195078,-0.36077696,1.3496888
18.331623,-0.36732903,-0.039137334,4.0869207,-0.20674548,18.244064,-0.36324158,1.3496884
18.38077,-0.3698101,-0.039389864,4.0951915,-0.20692323,18.293203,-0.36570126,1.3496882
18.429955,-0.37227845,-0.039630316,4.1029997,-0.20502228,18.342386,-0.36815003,1.3496884
18.479324,-0.37473512,-0.03985669,4.1167994,-0.20494023,18.391747,-0.37058774,1.3496876
18.52879,-0.37718666,-0.04007408,4.122071,-0.2037067,18.441208,-0.373021,1.3496861
18.578241,-0.3796293,-0.04028292,4.119957,-0.20379953,18.49066,-0.37544584,1.3496838
18.627655,-0.38206664,-0.04048556,4.1177034,-0.20257676,18.54008,-0.3778661,1.3496836
18.677053,-0.38445228,-0.0406598,4.115778,-0.1972208,18.58948,-0.38024017,1.3496841
18.726421,-0.3867945,-0.040810935,4.1136503,-0.19501561,18.638851,-0.38257188,1.3496819
18.775843,-0.38915035,-0.040964235,4.123737,-0.19710481,18.688269,-0.38491315,1.3496821
18.825518,-0.39155942,-0.04113353,4.144991,-0.20216979,18.737932,-0.38730314,1.3496876
18.875437,-0.3940454,-0.041329835,4.1642575,-0.20889239,18.787838,-0.38976598,1.3496916
18.92554,-0.39657313,-0.04153689,4.1776495,-0.21054427,18.837933,-0.39227274,1.349692
18.975681,-0.39910385,-0.04173966,4.1743383,-0.21107079,18.888073,-0.39478555,1.3496901
19.02564,-0.4016518,-0.04194963,4.1602836,-0.2128405,18.938046,-0.39731455,1.3496892
19.075556,-0.40422165,-0.04216542,4.1648664,-0.21477364,18.987965,-0.39986455,1.349689
19.125679,-0.40681195,-0.042381078,4.178519,-0.21600953,19.038082,-0.40243515,1.3496892
19.17585,-0.409399,-0.042589698,4.1800575,-0.21525583,19.08825,-0.40500462,1.3496875
19.22599,-0.4119454,-0.042775244,4.178297,-0.21085691,19.138391,-0.40753818,1.3496865
19.276058,-0.41445297,-0.042940762,4.1666765,-0.20859365,19.188467,-0.41003415,1.3496867
19.32599,-0.41693327,-0.04309323,4.1664577,-0.20610212,19.238407,-0.4125034,1.3496937
19.37609,-0.41935778,-0.04321247,4.172314,-0.20015167,19.2885,-0.41492182,1.3496985
19.426086,-0.42168194,-0.043285288,4.1656985,-0.19146489,19.338501,-0.41724652,1.3496972
19.476088,-0.42394617,-0.043329664,4.169417,-0.18848304,19.388502,-0.41951028,1.3496917
19.52621,-0.4261959,-0.043364655,4.179244,-0.18692826,19.43862,-0.42175746,1.349688
19.576365,-0.42839742,-0.04337615,4.1751795,-0.18188393,19.488771,-0.42396048,1.3496875
19.62641,-0.43056172,-0.043372598,4.1743484,-0.18062246,19.538822,-0.42612633,1.3496894
19.67659,-0.4327653,-0.043384563,4.181326,-0.18483174,19.588997,-0.42832518,1.3496904
19.72682,-0.43504417,-0.043429766,4.191148,-0.1919169,19.639221,-0.43059355,1.349692
19.777304,-0.4374255,-0.04351529,4.2122073,-0.20068482,19.689692,-0.4329593,1.3496957
19.827995,-0.4398789,-0.04362708,4.225782,-0.20511383,19.740372,-0.43539783,1.349695
19.878675,-0.4423665,-0.043752212,4.218016,-0.2079754,19.791056,-0.43787208,1.3496941
19.92914,-0.44490108,-0.043900758,4.2033186,-0.21255928,19.841534,-0.44039083,1.3496958
19.979464,-0.44749397,-0.0440753,4.1879516,-0.21701607,19.89187,-0.4429652,1.3496952
20.029648,-0.45010093,-0.04425455,4.187419,-0.21717936,19.942064,-0.4455564,1.3496984
20.07999,-0.45270705,-0.04442511,4.1921725,-0.21708171,19.992401,-0.4481486,1.349698
20.130278,-0.45529094,-0.04458308,4.194972,-0.21461898,20.042688,-0.45072123,1.3496977
20.180746,-0.4578169,-0.044706553,4.207644,-0.20876214,20.093147,-0.45324147,1.3496971
